Category,Message,Sent_Date,Sent_Time,Source_IP,Source_Location
ham,Moji just informed me that you saved our lives. Thanks.,2025-09-18,01:58:15,124.13.186.82,"('Indonesia', 'DKI Jakarta')"
spam,You have won a Nokia 7250i. This is what you get when you win our FREE auction. To take part send Nokia to 86021 now. HG/Suite342/2Lands Row/W1JHL 16+,2025-07-08,17:04:04,185.220.100.164,"('United States', 'Virginia')"
ham,Whos this am in class:-),2025-08-24,02:43:17,10.0.59.200,"('Singapore', 'Central')"
ham,Hey r ü still online? I've finished the formatting...,2025-08-30,00:15:24,198.51.100.129,"('Indonesia', 'DKI Jakarta')"
ham,Great! So what attracts you to the brothas?,2025-09-17,03:16:36,203.0.113.55,"('Malaysia', 'Kuala Lumpur')"
spam,Promotion Number: 8714714 - UR awarded a City Break and could WIN a £200 Summer Shopping spree every WK. Txt STORE to 88039 . SkilGme. TsCs087147403231Winawk!Age16 £1.50perWKsub,2025-09-26,17:56:02,198.51.100.158,"('United States', 'Virginia')"
ham,Stupid.its not possible,2025-07-17,03:27:50,124.13.250.244,"('Indonesia', 'DKI Jakarta')"
ham,I cant pick the phone right now. Pls send a message,2025-08-13,05:56:56,203.0.113.150,"('Singapore', 'Central')"
ham,LOL what happens in Vegas stays in vegas,2025-07-01,00:35:40,10.0.19.55,"('Malaysia', 'Selangor')"
ham,"Hello, hello, hi lou sorry it took so long 2 reply- I left mobile at friends in Lancaster, just got it bak Neway im sorry I couldnt make ur bday 2 hun!",2025-08-12,01:37:42,172.16.164.54,"('Malaysia', 'Selangor')"
ham,When did i use soc... I use it only at home... Ü dunno how 2 type it in word ar...,2025-08-08,00:41:02,124.13.194.67,"('Singapore', 'Central')"
ham,Dad says hurry the hell up,2025-07-09,03:15:11,10.0.7.5,"('Thailand', 'Bangkok')"
ham,Wake me up at  &lt;#&gt;  am morning:),2025-07-08,05:35:23,10.0.86.240,"('Indonesia', 'DKI Jakarta')"
ham,"I get out of class in bsn in like  &lt;#&gt;  minutes, you know where advising is?",2025-07-02,01:13:01,203.0.113.93,"('Thailand', 'Bangkok')"
ham,Great! I shoot big loads so get ready!,2025-09-26,03:46:06,203.0.113.253,"('Malaysia', 'Kuala Lumpur')"
ham,I'll meet you in the lobby,2025-07-31,00:50:14,172.16.139.82,"('Indonesia', 'DKI Jakarta')"
ham,You still coming tonight?,2025-07-05,05:24:54,124.13.248.214,"('Malaysia', 'Selangor')"
ham,What happen dear tell me,2025-09-27,05:02:54,203.0.113.92,"('United States', 'Virginia')"
ham,"Sir, i am waiting for your call, once free please call me.",2025-09-22,05:00:19,172.16.196.240,"('Malaysia', 'Kuala Lumpur')"
ham,No i am not having not any movies in my laptop,2025-07-16,04:19:50,10.0.241.42,"('Malaysia', 'Kuala Lumpur')"
ham,I was about to do it when i texted. I finished a long time ago and showered and er'ything!,2025-07-17,02:46:19,10.0.153.82,"('Thailand', 'Bangkok')"
ham,Ok im not sure what time i finish tomorrow but i wanna spend the evening with you cos that would be vewy vewy lubly! Love me xxx,2025-08-25,03:53:43,172.16.171.16,"('Malaysia', 'Kuala Lumpur')"
ham,"Hello, As per request from  &lt;#&gt;  Rs.5 has been transfered to you",2025-07-23,01:29:55,172.16.42.111,"('Malaysia', 'Kuala Lumpur')"
ham,I am in tirupur.  call you da.,2025-07-29,02:37:49,172.16.111.228,"('Malaysia', 'Kuala Lumpur')"
spam,You are a winner you have been specially selected to receive £1000 cash or a £2000 award. Speak to a live operator to claim call 087147123779am-7pm. Cost 10p,2025-08-13,12:09:56,185.220.100.74,"('Romania', 'Bucharest')"
ham,S:)but he had some luck.2 catches put down:),2025-07-16,00:51:07,203.0.113.22,"('Malaysia', 'Selangor')"
ham,How i noe... Did ü specify da domain as nusstu... Ü still in sch...,2025-08-04,01:01:57,124.13.243.194,"('Indonesia', 'DKI Jakarta')"
ham,Oh...i asked for fun. Haha...take care. ü,2025-08-16,01:44:05,203.0.113.174,"('Indonesia', 'DKI Jakarta')"
ham,Shall i get my pouch?,2025-07-14,04:56:21,172.16.248.25,"('Indonesia', 'DKI Jakarta')"
ham,Hey loverboy! I love you !! I had to tell ... I look at your picture and ache to feel you between my legs ... Fuck I want you ... I need you ... I crave you .,2025-07-25,05:39:54,192.168.116.255,"('Malaysia', 'Kuala Lumpur')"
ham,"How is my boy? No sweet words left for me this morning ... *sighs* ... How goes you day, my love ? Did you start your studying?",2025-07-24,00:18:27,172.16.222.189,"('Malaysia', 'Kuala Lumpur')"
ham,Kent vale lor... Ü wait 4 me there ar?,2025-08-02,02:08:23,192.168.146.159,"('Malaysia', 'Selangor')"
ham,Ok. Very good. Its all about making that money.,2025-09-29,01:00:21,5.188.44.45,"('Singapore', 'Central')"
ham,Reading gud habit.. Nan bari hudgi yorge pataistha ertini kano:-),2025-08-29,00:59:21,124.13.69.38,"('Thailand', 'Bangkok')"
ham,Aight do you still want to get money,2025-08-11,04:28:48,203.0.113.100,"('Thailand', 'Bangkok')"
spam,Free Top ringtone -sub to weekly ringtone-get 1st week free-send SUBPOLY to 81618-?3 per week-stop sms-08718727870,2025-08-19,13:51:09,45.67.148.5,"('Romania', 'Bucharest')"
ham,Ok.ok ok..then..whats ur todays plan,2025-09-04,05:48:36,124.13.130.33,"('Singapore', 'Central')"
ham,ARE YOU IN TOWN? THIS IS V. IMPORTANT,2025-08-27,03:14:53,192.168.220.158,"('Indonesia', 'DKI Jakarta')"
ham,"Sorry pa, i dont knw who ru pa?",2025-07-25,05:59:24,172.16.170.125,"('Malaysia', 'Kuala Lumpur')"
ham,Wat u doing there?,2025-07-04,00:51:03,124.13.40.63,"('Thailand', 'Bangkok')"
ham,If i not meeting ü all rite then i'll go home lor. If ü dun feel like comin it's ok.,2025-09-27,05:55:30,192.168.157.241,"('Indonesia', 'DKI Jakarta')"
ham,"Oh, i will get paid. The most outstanding one is for a commercial i did for Hasbro...in AUGUST! They made us jump through so many hoops to get paid. Still not.",2025-09-25,00:36:41,203.0.113.232,"('Malaysia', 'Kuala Lumpur')"
ham,"I am late,so call you tomorrow morning.take care sweet dreams....u and me...ummifying...bye.",2025-08-13,01:37:55,203.0.113.223,"('Thailand', 'Bangkok')"
ham,Networking technical support associate.,2025-07-23,02:02:09,124.13.93.42,"('Thailand', 'Bangkok')"
ham,I'm gonna rip out my uterus.,2025-09-16,04:43:08,172.16.50.92,"('Malaysia', 'Kuala Lumpur')"
ham,Cool. Do you like swimming? I have a pool and jacuzzi at my house.,2025-07-19,02:40:32,45.67.227.147,"('Thailand', 'Bangkok')"
spam,"Thanks for your ringtone order, reference number X49. Your mobile will be charged 4.50. Should your tone not arrive please call customer services 09065989182. From: [colour=red]text[/colour]TXTstar",2025-07-13,13:40:17,5.188.216.150,"('Romania', 'Bucharest')"
ham,"Yeah why not, is the gang all ready",2025-09-21,04:28:37,192.168.54.233,"('Malaysia', 'Kuala Lumpur')"
ham,Blank is Blank. But wat is blank? Lol,2025-08-20,05:32:05,203.0.113.32,"('Singapore', 'Central')"
ham,I'm in a movie... Collect car oredi...,2025-07-13,04:16:44,10.0.194.103,"('Germany', 'Hesse')"
ham,We left already we at orchard now.,2025-07-12,05:45:28,124.13.239.90,"('Singapore', 'Central')"
spam,"Hi there, 2nights ur lucky night! Uve been invited 2 XCHAT, the Uks wildest chat! Txt CHAT to 86688 now! 150p/MsgrcvdHG/Suite342/2Lands/Row/W1J6HL LDN 18yrs",2025-07-27,18:58:19,5.188.212.20,"('United States', 'Virginia')"
ham,Nothing spl..wat abt u and whr ru?,2025-08-05,02:39:15,192.168.34.240,"('Thailand', 'Bangkok')"
ham,No chikku nt yet.. Ya i'm free,2025-09-29,01:47:19,10.0.173.135,"('Singapore', 'Central')"
ham,"Aldrine, rakhesh ex RTM here.pls call.urgent.",2025-07-28,05:19:59,172.16.173.16,"('Hong Kong', 'Hong Kong')"
ham,The search 4 happiness is 1 of d main sources of unhappiness! Accept life the way it comes! U will find happiness in every moment u live.,2025-08-09,05:44:49,192.168.59.156,"('Thailand', 'Bangkok')"
ham,I'm at home. Please call,2025-09-18,05:25:25,203.0.113.142,"('Malaysia', 'Kuala Lumpur')"
ham,"I guess you could be as good an excuse as any, lol.",2025-07-05,02:49:48,10.0.66.39,"('Indonesia', 'DKI Jakarta')"
ham,"Isn't frnd a necesity in life? imagine urself witout a frnd.. hw'd u feel at ur colleg? wat'll u do wth ur cell? wat abt functions? thnk abt events espe'll cared, missed &amp; irritated u? 4wrd it to all those dear-loving frnds wthout whom u cant live.. I jst did it.. Takecare..:) GOODMORNING",2025-07-24,04:26:03,192.168.77.84,"('Indonesia', 'DKI Jakarta')"
ham,Gud mrng dear hav a nice day,2025-07-20,01:25:50,203.0.113.203,"('Indonesia', 'DKI Jakarta')"
ham,Old Orchard near univ. How about you?,2025-07-31,01:13:16,203.0.113.22,"('Singapore', 'Central')"
ham,"4 tacos + 1 rajas burrito, right?",2025-07-19,00:43:02,172.16.9.32,"('Singapore', 'Central')"
ham,"It‘s £6 to get in, is that ok?",2025-08-27,04:26:33,124.13.21.49,"('Singapore', 'Central')"
ham,Hows the street where the end of library walk is?,2025-07-29,04:14:45,203.0.113.58,"('Malaysia', 'Kuala Lumpur')"
ham,"Plz note: if anyone calling from a mobile Co. &amp; asks u to type # &lt;#&gt;  or # &lt;#&gt; . Do not do so. Disconnect the call,coz it iz an attempt of 'terrorist' to make use of the sim card no. Itz confirmd by nokia n motorola n has been verified by CNN IBN.",2025-08-14,02:00:25,124.13.26.97,"('Indonesia', 'DKI Jakarta')"
ham,We stopped to get ice cream and will go back after,2025-09-03,02:18:22,172.16.85.161,"('Malaysia', 'Kuala Lumpur')"
ham,Did you stitch his trouser,2025-07-24,03:18:01,10.0.146.163,"('Singapore', 'Central')"
ham,No da. . Vijay going to talk in jaya tv,2025-09-11,05:00:35,10.0.24.106,"('Malaysia', 'Selangor')"
spam,2/2 146tf150p,2025-09-28,13:05:07,185.220.100.1,"('Germany', 'Hesse')"
ham,Hey i'm bored... So i'm thinking of u... So wat r u doing?,2025-07-18,02:46:09,192.168.188.196,"('Malaysia', 'Selangor')"
ham,"Nah, Wednesday. When should I bring the mini cheetos bag over?",2025-09-04,03:58:23,203.0.113.54,"('Thailand', 'Bangkok')"
ham,Nobody names their penis a girls name this story doesn't add up at all,2025-08-24,01:16:37,203.0.113.132,"('Indonesia', 'DKI Jakarta')"
ham,"Aight, let me know when you're gonna be around usf",2025-09-17,04:04:06,192.168.100.108,"('Singapore', 'Central')"
ham,I'm not. She lip synced with shangela.,2025-09-18,00:16:20,203.0.113.175,"('Malaysia', 'Selangor')"
ham,Ü neva tell me how i noe... I'm not at home in da aft wat...,2025-08-03,04:44:04,172.16.104.24,"('Singapore', 'Central')"
ham,"A bit of Ur smile is my hppnss, a drop of Ur tear is my sorrow, a part of Ur heart is my life, a heart like mine wil care for U, forevr as my GOODFRIEND",2025-08-17,05:16:10,192.168.198.244,"('Indonesia', 'DKI Jakarta')"
spam,Dear Voucher Holder 2 claim your 1st class airport lounge passes when using Your holiday voucher call 08704439680. When booking quote 1st class x 2,2025-09-22,12:39:09,5.188.55.116,"('Hong Kong', 'Hong Kong')"
ham,"Buzz! Hey, my Love ! I think of you and hope your day goes well. Did you sleep in ? I miss you babe. I long for the moment we are together again*loving smile*",2025-09-17,00:36:15,203.0.113.37,"('Malaysia', 'Kuala Lumpur')"
ham,"Haha... Sounds crazy, dunno can tahan anot...",2025-08-24,02:09:42,203.0.113.65,"('Indonesia', 'DKI Jakarta')"
ham,Why are u up so early?,2025-07-18,03:19:49,10.0.107.75,"('Singapore', 'Central')"
ham,Ya that one is slow as poo,2025-07-07,04:18:41,203.0.113.219,"('Indonesia', 'DKI Jakarta')"
spam,Bloomberg -Message center +447797706009 Why wait? Apply for your future http://careers. bloomberg.com,2025-08-31,13:38:16,5.188.30.209,"('Hong Kong', 'Hong Kong')"
ham,Im on gloucesterroad what are uup to later?,2025-09-07,05:07:00,10.0.166.46,"('Thailand', 'Bangkok')"
ham,Yes:)here tv is always available in work place..,2025-07-05,05:53:12,192.168.7.84,"('Malaysia', 'Selangor')"
spam,YES! The only place in town to meet exciting adult singles is now in the UK. Txt CHAT to 86688 now! 150p/Msg.,2025-07-06,09:53:42,5.188.197.249,"('Hong Kong', 'Hong Kong')"
ham,Lol no ouch but wish i'd stayed out a bit longer,2025-07-26,03:14:27,124.13.86.198,"('Netherlands', 'North Holland')"
ham,"GOD ASKED, ""What is forgiveness?"" A little child gave lovely reply, ""It is d wonderful fruit that a tree gives when it is being hurt by a stone.. Good night......",2025-08-27,01:35:45,10.0.42.223,"('Thailand', 'Bangkok')"
ham,We'll join the  &lt;#&gt;  bus,2025-07-01,02:40:08,172.16.46.131,"('Indonesia', 'DKI Jakarta')"
ham,Was just about to ask. Will keep this one. Maybe that's why you didn't get all the messages we sent you on glo,2025-08-09,01:53:28,192.168.76.219,"('Germany', 'Hesse')"
spam,FREE for 1st week! No1 Nokia tone 4 ur mob every week just txt NOKIA to 8007 Get txting and tell ur mates www.getzed.co.uk POBox 36504 W45WQ norm150p/tone 16+,2025-08-30,10:07:52,185.220.100.213,"('United States', 'Virginia')"
ham,K.i will send in  &lt;#&gt;  min:),2025-08-13,05:39:44,172.16.117.140,"('Thailand', 'Bangkok')"
ham,Would me smoking you out help us work through this difficult time,2025-07-07,02:04:29,192.168.83.203,"('Malaysia', 'Kuala Lumpur')"
spam,"Someone U know has asked our dating service 2 contact you! Cant guess who? CALL 09058095107 NOW all will be revealed. POBox 7, S3XY 150p",2025-08-23,18:11:37,37.120.118.244,"('Netherlands', 'North Holland')"
ham,Yes.mum lookin strong:),2025-07-11,01:46:27,45.67.37.39,"('Singapore', 'Central')"
ham,"Sir Goodmorning, Once free call me.",2025-09-27,04:31:03,203.0.113.93,"('Indonesia', 'DKI Jakarta')"
ham,Where are you call me.,2025-08-27,05:39:52,124.13.166.174,"('Singapore', 'Central')"
ham,Was gr8 to see that message. So when r u leaving? Congrats dear. What school and wat r ur plans.,2025-08-25,01:18:45,124.13.89.161,"('Germany', 'Hesse')"
ham,Love it! The girls at the office may wonder why you are smiling but sore...,2025-08-08,05:29:39,124.13.203.159,"('Indonesia', 'DKI Jakarta')"
ham,"Hi, wlcome back, did wonder if you got eaten by a lion or something, nothing much",2025-09-12,00:06:32,172.16.176.238,"('Indonesia', 'DKI Jakarta')"
ham,Does uncle timi help in clearing cars,2025-08-19,02:22:27,192.168.0.224,"('Singapore', 'Central')"
ham,I came hostel. I m going to sleep. Plz call me up before class. Hrishi.,2025-09-14,02:17:47,192.168.229.94,"('Indonesia', 'DKI Jakarta')"
ham,Ok... But bag again..,2025-09-28,05:13:40,192.168.177.0,"('Indonesia', 'DKI Jakarta')"
ham,Hi! You just spoke to MANEESHA V. We'd like to know if you were satisfied with the experience. Reply Toll Free with Yes or No.,2025-07-19,03:55:32,203.0.113.90,"('Thailand', 'Bangkok')"
ham,Ok lor. Msg me b4 u call.,2025-09-28,00:27:37,10.0.101.119,"('Malaysia', 'Selangor')"
spam,"Mila, age23, blonde, new in UK. I look sex with UK guys. if u like fun with me. Text MTALK to 69866.18 . 30pp/txt 1st 5free. £1.50 increments. Help08718728876",2025-08-09,11:55:37,5.188.122.17,"('Netherlands', 'North Holland')"
ham,"Once a fishrman woke early in d mrng. It was very dark. He waited a while &amp; found a sack ful of stones. He strtd throwin thm in2 d sea 2 pass time. Atlast he had jus 1stone, sun rose up &amp; he found out tht those r nt stones, those were diamonds. Moral:""Dont wake up early in d mrng'' GOOD night",2025-07-17,01:58:12,10.0.159.8,"('Indonesia', 'DKI Jakarta')"
spam,"Claim a 200 shopping spree, just call 08717895698 now! Have you won! MobStoreQuiz10ppm",2025-09-02,14:51:33,45.67.208.50,"('Romania', 'Bucharest')"
ham,Then ur physics get a-?,2025-07-21,01:52:29,203.0.113.190,"('Indonesia', 'DKI Jakarta')"
ham,"Dear friends, sorry for the late information. Today is the birthday of our loving Ar.Praveesh. for more details log on to face book and see. Its his number + &lt;#&gt; . Dont miss a delicious treat.",2025-09-02,02:27:03,124.13.195.198,"('Germany', 'Hesse')"
ham,How r ü going to send it to me?,2025-07-14,02:22:46,172.16.244.235,"('Singapore', 'Central')"
ham,Can you do online transaction?,2025-09-25,03:31:50,124.13.20.65,"('Singapore', 'Central')"
ham,Dear got train and seat mine lower seat,2025-09-27,05:30:38,203.0.113.215,"('Malaysia', 'Kuala Lumpur')"
ham,Let me know if you need anything else. Salad or desert or something... How many beers shall i get?,2025-08-23,03:16:23,124.13.34.219,"('Singapore', 'Central')"
ham,Wat r u doing?,2025-07-17,01:13:24,192.168.127.197,"('Indonesia', 'DKI Jakarta')"
ham,WHORE YOU ARE UNBELIEVABLE.,2025-08-21,04:51:14,10.0.77.242,"('Malaysia', 'Selangor')"
spam,"Want to funk up ur fone with a weekly new tone reply TONES2U 2 this text. www.ringtones.co.uk, the original n best. Tones 3GBP network operator rates apply",2025-07-02,09:38:12,185.220.100.171,"('Romania', 'Bucharest')"
ham,"Are you sure you don't mean ""get here, we made you hold all the weed""",2025-09-15,04:58:02,124.13.155.101,"('Singapore', 'Central')"
ham,"I love you !!! You know? Can you feel it? Does it make your belly warm? I wish it does, my love ... I shall meet you in your dreams, Ahmad ... *adoring kiss*",2025-08-16,03:38:02,124.13.224.183,"('Singapore', 'Central')"
spam,"Twinks, bears, scallies, skins and jocks are calling now. Don't miss the weekend's fun. Call 08712466669 at 10p/min. 2 stop texts call 08712460324(nat rate)",2025-09-10,11:31:28,45.67.15.180,"('Netherlands', 'North Holland')"
ham,Love it! I want to flood that pretty pussy with cum...,2025-08-29,01:12:57,37.120.117.9,"('Thailand', 'Bangkok')"
ham,Hey are you angry with me. Reply me dr.,2025-09-16,00:46:38,172.16.55.69,"('Malaysia', 'Kuala Lumpur')"
ham,"Short But Cute: ""Be a good person, but dont try to prove it.."" .Gud noon....",2025-09-27,03:43:38,192.168.11.79,"('Singapore', 'Central')"
ham,Also remember the beads don't come off. Ever.,2025-08-08,03:05:09,172.16.165.35,"('Thailand', 'Bangkok')"
ham,They have a thread on the wishlist section of the forums where ppl post nitro requests. Start from the last page and collect from the bottom up.,2025-07-19,02:03:43,203.0.113.23,"('Thailand', 'Bangkok')"
ham,For The First Time In The History 'Need' 'Comfort' And 'Luxury' Are Sold At Same Price In India..!! Onion-Rs. &lt;#&gt;  Petrol-Rs. &lt;#&gt;  Beer-Rs. &lt;#&gt;  SHESIL  &lt;#&gt;,2025-09-17,02:04:32,172.16.135.166,"('Malaysia', 'Selangor')"
ham,"Feb  &lt;#&gt;  is ""I LOVE U"" day. Send dis to all ur ""VALUED FRNDS"" evn me. If 3 comes back u'll gt married d person u luv! If u ignore dis u will lose ur luv 4 Evr",2025-09-28,00:10:42,124.13.133.65,"('United States', 'Virginia')"
